id_nota,id_estudiante,id_materia,periodo,nota1,nota2,nota3,fecha_registro,observacion
714,44,4,2024-2,4.3,4.6,4.1,2024-08-18,Numquam consequuntur praesentium expedita veniam harum.
715,44,5,2024-2,4.5,3.8,2.7,2024-08-07,Adipisci reiciendis iure.
716,44,6,2024-2,2.5,3.4,4.0,2024-09-02,Quas recusandae quasi voluptate porro.
717,44,7,2024-2,2.7,2.0,4.1,2024-07-21,Voluptatum minus soluta iusto earum inventore.
718,44,8,2024-2,4.5,2.6,1.8,2024-08-22,Quisquam neque aspernatur sequi repudiandae pariatur.
719,45,1,2024-2,3.1,3.1,2.5,2024-08-20,
720,45,2,2024-2,2.4,1.6,3.6,2024-08-10,
721,45,3,2024-2,3.3,3.4,5.0,2024-08-11,
722,45,4,2024-2,4.1,2.9,2.5,2024-08-19,
723,45,5,2024-2,3.3,4.1,2.6,2024-08-03,
724,45,6,2024-2,4.0,2.8,3.8,2024-07-22,
725,45,7,2024-2,4.1,4.2,3.5,2024-08-09,Atque veritatis perspiciatis dolores.
726,45,8,2024-2,4.9,1.0,1.4,2024-08-08,
727,46,1,2024-2,1.4,2.1,2.5,2024-08-11,Mollitia nisi earum saepe odit saepe.
728,46,2,2024-2,4.9,3.5,3.1,2024-09-12,Consequatur unde similique molestiae optio labore modi.
729,46,3,2024-2,4.1,1.7,3.0,2024-09-13,
730,46,4,2024-2,4.2,2.1,1.1,2024-09-12,
731,46,5,2024-2,3.5,3.7,2.4,2024-07-29,Nobis blanditiis aut placeat.
732,46,7,2024-2,4.1,2.4,2.6,2024-08-01,
733,46,8,2024-2,3.8,4.7,3.2,2024-08-31,Nobis magni suscipit eos quidem.
734,47,1,2024-2,2.4,4.9,2.1,2024-08-21,Doloribus quaerat dicta fugit deserunt autem quae.
735,47,2,2024-2,2.6,1.0,1.7,2024-09-12,
736,47,3,2024-2,2.2,4.8,4.2,2024-08-16,Placeat officia laborum accusantium.
737,47,4,2024-2,4.2,2.0,2.8,2024-09-05,
738,47,5,2024-2,4.0,4.8,2.8,2024-07-30,
739,47,6,2024-2,2.9,2.0,2.5,2024-07-16,Doloremque veniam itaque labore repellat excepturi.
740,47,7,2024-2,1.9,2.3,4.8,2024-08-28,
741,47,8,2024-2,2.1,2.1,2.6,2024-09-06,Necessitatibus odit facere expedita.
742,48,1,2024-2,4.7,2.9,2.4,2024-08-19,Ea voluptatibus error fugiat velit aliquam nostrum deserunt.
743,48,2,2024-2,4.0,4.7,1.8,2024-09-13,Porro perferendis molestiae voluptatum aut itaque.
744,48,3,2024-2,4.5,1.8,1.8,2024-07-30,
745,48,4,2024-2,4.1,1.5,1.3,2024-07-24,Similique debitis quibusdam quia cum impedit consequuntur libero.
746,48,5,2024-2,4.1,3.2,1.2,2024-07-15,
747,48,6,2024-2,4.6,4.5,3.3,2024-08-15,
748,48,7,2024-2,4.7,2.1,1.9,2024-09-01,
749,48,8,2024-2,2.7,4.8,1.1,2024-09-04,
750,49,1,2024-2,1.7,4.9,3.8,2024-09-02,
751,49,2,2024-2,3.7,2.5,1.4,2024-07-15,
752,49,3,2024-2,3.2,1.9,2.9,2024-07-26,Nam doloremque minima quibusdam.
753,49,4,2024-2,2.7,2.7,4.0,2024-08-15,
754,49,5,2024-2,1.7,1.5,3.3,2024-08-12,
755,49,6,2024-2,4.2,3.2,4.4,2024-08-01,
756,49,7,2024-2,1.6,4.2,1.7,2024-08-31,
757,50,1,2024-2,3.1,2.3,2.9,2024-08-17,
758,50,2,2024-2,2.6,3.8,1.2,2024-07-18,Impedit voluptas recusandae cupiditate necessitatibus eveniet quibusdam.
759,50,3,2024-2,1.4,4.0,2.0,2024-08-24,
760,50,4,2024-2,2.0,1.1,1.5,2024-09-04,Nesciunt sed aspernatur praesentium amet.
761,50,6,2024-2,3.6,3.2,4.9,2024-08-20,
762,50,7,2024-2,2.9,3.9,4.6,2024-08-16,
763,50,8,2024-2,4.8,4.5,3.6,2024-08-24,Sapiente magnam suscipit sed cumque laborum consequuntur.
764,1,1,2025-1,3.3,4.4,1.3,2025-02-23,
765,1,2,2025-1,3.6,3.8,3.4,2025-02-04,
766,1,3,2025-1,4.5,2.5,3.3,2025-03-05,Dolorum doloremque non consequuntur corporis placeat sequi.
767,1,4,2025-1,4.4,1.5,1.9,2025-01-26,
768,1,5,2025-1,1.3,1.7,1.4,2025-03-03,
769,1,6,2025-1,1.2,4.1,3.1,2025-02-19,Illo beatae temporibus commodi eligendi atque soluta.
770,1,7,2025-1,1.6,3.6,4.5,2025-02-23,
771,1,8,2025-1,2.8,1.5,3.1,2025-02-02,
772,2,1,2025-1,4.4,2.3,2.9,2025-02-06,Corporis soluta qui quas.
773,2,2,2025-1,3.2,1.5,4.8,2025-02-01,
774,2,3,2025-1,3.5,3.5,3.3,2025-02-13,
775,2,4,2025-1,4.6,2.9,1.9,2025-02-03,
776,2,5,2025-1,2.0,2.2,1.0,2025-02-10,Dolorum necessitatibus nostrum doloribus explicabo maiores.
777,2,6,2025-1,2.1,3.1,3.8,2025-02-06,
778,2,7,2025-1,1.0,2.7,2.2,2025-02-03,
779,2,8,2025-1,1.8,4.5,2.7,2025-02-07,
780,3,1,2025-1,2.6,2.5,2.1,2025-02-25,
781,3,2,2025-1,4.2,3.5,3.8,2025-03-04,
782,3,3,2025-1,4.2,2.7,4.4,2025-02-18,
783,3,4,2025-1,2.8,2.8,3.8,2025-02-24,
784,3,5,2025-1,1.2,3.1,1.7,2025-01-24,
785,3,6,2025-1,2.8,1.0,1.4,2025-03-01,
786,3,7,2025-1,2.2,4.2,5.0,2025-02-10,
787,3,8,2025-1,1.3,4.0,1.6,2025-02-05,
788,4,1,2025-1,2.9,1.8,4.4,2025-02-18,Eligendi molestias praesentium suscipit quas quibusdam.
789,4,2,2025-1,4.9,3.9,2.5,2025-01-22,Ipsam dolor debitis quae neque a molestias.
790,4,3,2025-1,1.8,3.9,1.4,2025-01-17,Ipsa ratione hic doloremque accusamus deserunt ipsam.
791,4,4,2025-1,3.7,2.2,2.3,2025-02-08,Officiis iusto soluta dolore.
792,4,5,2025-1,3.2,1.5,2.9,2025-03-15,
793,4,6,2025-1,4.5,1.9,1.5,2025-01-18,Labore et adipisci ab voluptas iure corporis.
794,4,7,2025-1,4.2,3.3,2.6,2025-01-25,
795,5,1,2025-1,2.9,3.4,2.5,2025-02-28,
796,5,2,2025-1,3.7,2.4,4.9,2025-01-20,Assumenda ut delectus ab numquam dolorum.
797,5,3,2025-1,3.6,3.8,4.2,2025-02-06,
798,5,4,2025-1,4.2,4.0,4.2,2025-02-19,
799,5,5,2025-1,2.5,3.9,2.0,2025-02-28,
800,5,6,2025-1,2.2,3.8,1.8,2025-02-19,
801,5,7,2025-1,2.9,4.5,3.4,2025-03-02,Voluptate odit culpa.
802,5,8,2025-1,1.6,2.2,2.1,2025-02-17,
803,6,1,2025-1,3.0,3.9,4.5,2025-02-24,Officia numquam quod odio.
804,6,2,2025-1,2.0,3.9,3.6,2025-02-23,
805,6,3,2025-1,3.7,4.1,1.6,2025-02-17,
806,6,4,2025-1,1.4,3.1,1.3,2025-02-04,Cupiditate aperiam odio nulla atque consequuntur.
807,6,5,2025-1,1.1,1.4,1.8,2025-03-11,
808,6,6,2025-1,3.6,3.1,3.8,2025-02-08,
809,6,7,2025-1,3.9,1.1,4.7,2025-02-22,Ducimus ea consectetur quod.
810,6,8,2025-1,1.3,4.2,1.2,2025-03-09,
811,7,1,2025-1,4.3,4.2,1.2,2025-02-10,Quam sequi nulla facilis sit perspiciatis.
812,7,2,2025-1,1.3,2.2,4.8,2025-03-02,Impedit quaerat sunt unde nobis.
813,7,3,2025-1,1.9,2.5,1.8,2025-03-02,Placeat tempora adipisci esse similique quidem sapiente.
814,7,4,2025-1,1.7,4.0,2.7,2025-03-16,
815,7,5,2025-1,3.7,3.8,2.7,2025-02-06,
816,7,6,2025-1,2.6,2.4,1.6,2025-02-19,Minus dolores dicta facilis facilis hic optio maiores.
817,7,7,2025-1,4.6,3.2,5.0,2025-02-06,Non maiores porro magni unde.
818,7,8,2025-1,2.7,3.9,3.4,2025-02-24,
819,8,1,2025-1,3.2,4.0,2.4,2025-03-05,
820,8,3,2025-1,4.9,3.4,3.1,2025-01-17,Esse consequuntur inventore quia porro nam.
821,8,4,2025-1,4.9,1.9,2.3,2025-02-03,Debitis maiores consequatur amet reiciendis.
822,8,5,2025-1,2.1,3.2,3.2,2025-03-08,Explicabo sit ex ratione.
823,8,6,2025-1,2.8,1.6,2.1,2025-01-17,Modi explicabo eveniet et fuga saepe necessitatibus assumenda.
824,8,7,2025-1,4.2,1.4,2.6,2025-01-31,Asperiores commodi doloribus illum.
825,8,8,2025-1,2.3,2.9,3.0,2025-03-02,Labore repudiandae quibusdam nulla libero quis atque.
826,9,1,2025-1,4.6,3.4,2.2,2025-03-08,Ipsa porro impedit debitis voluptate molestias odit.
827,9,2,2025-1,4.1,4.7,2.3,2025-01-20,Perferendis perferendis voluptatem vero blanditiis alias ab cupiditate.
828,9,3,2025-1,4.5,4.5,1.9,2025-03-15,Nemo totam laborum nesciunt dolorum quas necessitatibus excepturi.
829,9,4,2025-1,3.5,3.5,1.2,2025-01-15,
830,9,5,2025-1,1.6,3.0,1.9,2025-02-20,
831,9,6,2025-1,4.9,4.0,3.3,2025-02-09,
832,9,7,2025-1,2.6,1.5,1.3,2025-03-06,
833,9,8,2025-1,2.1,2.6,2.7,2025-02-09,Quasi nemo veritatis ipsam ipsam.
834,10,1,2025-1,3.2,3.0,3.6,2025-02-14,
835,10,2,2025-1,3.1,2.0,2.1,2025-03-03,
836,10,3,2025-1,1.4,3.7,2.7,2025-02-20,
837,10,4,2025-1,3.6,4.1,1.7,2025-02-22,
838,10,5,2025-1,2.8,1.6,1.2,2025-03-07,Alias eligendi alias deserunt cumque minima.
839,10,6,2025-1,1.6,3.9,1.3,2025-02-07,Cupiditate nostrum eum vel iusto perferendis molestiae.
840,10,7,2025-1,4.7,4.5,4.3,2025-02-23,
841,10,8,2025-1,2.2,2.9,2.3,2025-01-22,Soluta vero quia esse ipsa sint nulla.
842,11,1,2025-1,3.1,2.0,2.9,2025-02-18,Fugit minima exercitationem.
843,11,2,2025-1,3.7,2.5,4.6,2025-02-28,
844,11,3,2025-1,2.1,4.2,3.5,2025-01-18,
845,11,4,2025-1,1.3,3.6,3.7,2025-01-15,Inventore iusto molestiae tempore praesentium.
846,11,5,2025-1,1.1,4.5,3.6,2025-01-21,
847,11,6,2025-1,1.4,2.3,4.5,2025-03-01,
848,11,7,2025-1,4.9,3.2,3.8,2025-02-16,
849,11,8,2025-1,2.3,2.6,1.6,2025-02-03,
850,12,1,2025-1,2.2,5.0,4.9,2025-02-24,
851,12,2,2025-1,4.5,4.6,4.3,2025-01-31,
852,12,3,2025-1,1.9,2.4,2.6,2025-02-01,
853,12,4,2025-1,4.8,3.4,3.5,2025-02-17,
854,12,5,2025-1,2.7,2.2,3.4,2025-01-24,
855,12,6,2025-1,1.6,3.2,4.2,2025-02-25,Repellendus vel quis.
856,12,7,2025-1,4.6,4.6,2.7,2025-03-01,Adipisci in vel illum.
857,12,8,2025-1,4.7,4.7,2.3,2025-02-25,
858,13,1,2025-1,1.7,4.4,1.6,2025-01-22,
859,13,2,2025-1,4.8,2.2,4.0,2025-02-10,Vitae cum quidem.
860,13,3,2025-1,2.1,4.1,1.4,2025-03-03,
861,13,4,2025-1,3.5,3.4,3.4,2025-02-23,
862,13,5,2025-1,2.4,3.8,2.9,2025-01-16,
863,13,6,2025-1,3.6,1.7,2.5,2025-03-01,
864,13,7,2025-1,1.1,4.1,1.1,2025-01-29,
865,13,8,2025-1,3.7,1.8,1.8,2025-03-03,
866,14,2,2025-1,3.0,2.3,2.8,2025-02-23,
867,14,3,2025-1,3.4,4.3,3.9,2025-01-17,
868,14,4,2025-1,3.4,3.1,4.5,2025-02-20,Facilis fugiat distinctio cupiditate perferendis.
869,14,5,2025-1,2.8,4.5,4.5,2025-02-12,
870,14,6,2025-1,1.2,2.5,4.1,2025-03-03,Repudiandae quibusdam incidunt voluptatibus maxime.
871,14,7,2025-1,2.6,2.2,4.3,2025-02-12,
872,14,8,2025-1,4.7,3.8,4.6,2025-02-23,
873,15,1,2025-1,3.9,1.5,4.1,2025-01-20,Aliquid saepe velit quia commodi.
874,15,2,2025-1,2.6,2.3,1.1,2025-01-23,
875,15,3,2025-1,1.8,2.8,2.0,2025-03-13,Non eveniet animi distinctio vel harum aliquam blanditiis.
876,15,4,2025-1,1.7,3.9,1.4,2025-03-06,Voluptates officiis voluptatum voluptates ea voluptas.
877,15,5,2025-1,3.1,2.5,4.2,2025-01-20,
878,15,6,2025-1,3.2,1.2,1.7,2025-02-08,
879,15,7,2025-1,1.6,4.5,1.7,2025-03-11,Tempore optio debitis.
880,15,8,2025-1,3.9,4.8,2.2,2025-02-03,
881,16,1,2025-1,1.0,4.1,1.0,2025-01-27,
882,16,2,2025-1,1.0,4.5,2.0,2025-03-07,
883,16,3,2025-1,2.8,3.4,1.0,2025-02-10,At doloremque impedit libero nesciunt hic voluptatum.
884,16,4,2025-1,3.2,4.3,1.2,2025-02-24,
885,16,5,2025-1,1.6,1.1,3.3,2025-01-17,Temporibus minima voluptatem sequi qui omnis sequi ratione.
886,16,6,2025-1,1.2,2.7,1.7,2025-01-20,Perspiciatis optio ex eius fugit.
887,16,7,2025-1,3.8,3.3,3.2,2025-02-28,Officia magnam eligendi cum natus rem qui.
888,16,8,2025-1,4.7,1.4,2.2,2025-02-07,
889,17,1,2025-1,4.0,4.4,1.3,2025-01-19,
890,17,2,2025-1,2.1,3.1,3.1,2025-03-11,Autem deleniti doloribus impedit recusandae numquam.
891,17,3,2025-1,3.3,4.9,3.1,2025-01-21,
892,17,4,2025-1,4.7,4.9,2.1,2025-02-22,Illo consectetur alias cum alias.
893,17,5,2025-1,3.3,3.5,4.7,2025-02-17,Deserunt sint vel corrupti blanditiis eligendi.
894,17,6,2025-1,3.5,3.0,1.7,2025-03-02,Tempora consequuntur beatae neque.
895,17,7,2025-1,1.0,1.1,3.5,2025-01-27,
896,17,8,2025-1,3.5,2.7,1.2,2025-03-07,
897,18,1,2025-1,1.0,1.8,2.1,2025-01-28,Distinctio aliquid quia facilis sapiente.
898,18,2,2025-1,3.2,4.1,1.5,2025-02-16,
899,18,3,2025-1,3.5,1.1,1.7,2025-02-20,
900,18,4,2025-1,2.9,2.9,1.1,2025-02-27,
901,18,5,2025-1,4.6,3.1,2.3,2025-02-13,Exercitationem quos sint.
902,18,6,2025-1,1.2,3.1,3.3,2025-03-03,Eaque et expedita quibusdam nulla quis.
903,18,7,2025-1,1.8,3.7,4.2,2025-01-16,Nesciunt mollitia quis architecto.
904,18,8,2025-1,2.1,1.1,4.9,2025-01-24,Nisi cumque dolor nesciunt voluptatem ut et explicabo.
905,19,1,2025-1,3.4,1.7,1.5,2025-02-20,Fuga facilis totam commodi culpa.
906,19,2,2025-1,2.3,1.1,2.7,2025-03-10,
907,19,3,2025-1,4.3,2.2,3.1,2025-02-12,
908,19,4,2025-1,4.1,4.7,2.8,2025-01-17,
909,19,5,2025-1,1.6,2.4,2.9,2025-02-16,Laboriosam optio pariatur numquam necessitatibus.
910,19,6,2025-1,1.6,4.5,4.3,2025-02-04,Quo voluptatibus unde vero.
911,19,7,2025-1,1.8,1.1,2.6,2025-01-23,Optio cumque numquam iste itaque.
912,19,8,2025-1,4.7,3.7,3.4,2025-02-03,
913,20,1,2025-1,1.4,4.1,4.0,2025-01-17,
914,20,2,2025-1,4.6,2.3,1.8,2025-02-24,
915,20,3,2025-1,3.7,2.1,1.6,2025-02-12,
916,20,5,2025-1,1.8,2.4,2.3,2025-01-21,
917,20,6,2025-1,3.3,1.7,2.2,2025-02-02,Aut quis esse quam mollitia quos.
918,20,7,2025-1,1.5,2.9,3.7,2025-01-18,
919,20,8,2025-1,2.6,3.8,4.6,2025-02-11,Et blanditiis porro fuga quasi nesciunt odit.
920,21,1,2025-1,3.5,2.2,4.3,2025-02-12,Commodi adipisci ducimus amet dolorum blanditiis.
921,21,2,2025-1,1.3,4.7,4.1,2025-02-18,
922,21,3,2025-1,4.7,2.9,2.8,2025-03-07,Laborum fuga occaecati repellat vel vel laborum id.
923,21,4,2025-1,2.9,4.8,1.6,2025-02-13,Reprehenderit magnam amet aliquid.
924,21,5,2025-1,2.6,3.8,3.7,2025-02-07,Nihil incidunt velit dicta.
925,21,6,2025-1,3.0,1.3,1.5,2025-02-13,
926,21,7,2025-1,4.1,3.4,1.5,2025-02-02,
927,21,8,2025-1,1.4,3.2,1.3,2025-03-06,
928,22,1,2025-1,2.7,3.5,3.2,2025-02-21,Explicabo voluptas necessitatibus eligendi corporis recusandae.
929,22,2,2025-1,1.8,3.8,2.7,2025-02-05,Consequuntur asperiores cupiditate exercitationem.
930,22,3,2025-1,3.2,1.9,3.7,2025-02-05,
931,22,4,2025-1,4.3,1.5,3.4,2025-02-20,
932,22,5,2025-1,1.7,4.8,1.3,2025-02-12,
933,22,6,2025-1,4.3,2.3,3.6,2025-03-05,
934,22,7,2025-1,4.5,4.6,3.5,2025-01-23,
935,22,8,2025-1,2.8,2.2,3.5,2025-01-24,
936,23,1,2025-1,2.3,3.3,4.7,2025-03-12,
937,23,2,2025-1,3.9,4.7,5.0,2025-02-11,
938,23,3,2025-1,2.6,1.5,2.2,2025-02-16,
939,23,4,2025-1,1.0,3.2,4.9,2025-01-18,
940,23,5,2025-1,1.9,3.8,2.6,2025-01-16,
941,23,6,2025-1,2.7,1.8,1.7,2025-02-08,
942,23,7,2025-1,4.7,4.4,1.6,2025-03-09,Omnis ut quia aliquam perferendis dolorum est.
943,23,8,2025-1,1.0,3.6,1.6,2025-01-23,Ratione non quaerat possimus dicta.
944,24,1,2025-1,1.3,3.6,2.7,2025-01-23,
945,24,2,2025-1,4.7,3.5,2.8,2025-02-22,
946,24,3,2025-1,2.4,1.7,3.4,2025-02-08,
947,24,4,2025-1,3.8,2.1,4.7,2025-01-30,
948,24,5,2025-1,3.3,3.8,1.5,2025-01-17,
949,24,6,2025-1,3.9,3.1,4.4,2025-01-24,Dolore commodi aut eveniet.
950,24,7,2025-1,1.3,4.6,1.4,2025-02-17,
951,24,8,2025-1,1.3,3.5,4.2,2025-02-26,
952,25,1,2025-1,3.1,1.0,2.8,2025-02-05,Placeat reprehenderit porro ex praesentium.
953,25,2,2025-1,2.7,4.8,4.2,2025-02-05,
954,25,3,2025-1,3.4,2.2,4.1,2025-03-15,
955,25,4,2025-1,1.7,1.2,5.0,2025-02-21,Sequi veritatis consequuntur cupiditate.
956,25,5,2025-1,2.9,1.5,1.3,2025-02-02,Alias quibusdam illo accusamus similique sint dignissimos.
957,25,6,2025-1,2.1,4.4,1.1,2025-02-23,
958,25,7,2025-1,4.0,3.6,2.5,2025-02-21,
959,25,8,2025-1,2.9,4.2,4.4,2025-01-30,
960,26,1,2025-1,3.4,4.3,4.4,2025-01-24,Rerum at tempora dolorum quaerat sit iusto.
961,26,2,2025-1,2.0,2.8,3.6,2025-02-08,
962,26,3,2025-1,1.2,2.1,4.3,2025-02-06,
963,26,4,2025-1,2.2,4.0,4.0,2025-02-14,
964,26,5,2025-1,2.6,2.1,3.1,2025-03-01,
965,26,6,2025-1,2.8,3.7,4.8,2025-03-07,Odio beatae porro facere sequi architecto.
966,26,7,2025-1,3.1,2.4,4.4,2025-03-14,Provident illo vel minima.
967,26,8,2025-1,2.3,2.1,1.4,2025-02-01,Expedita repellendus doloribus ut.
968,27,1,2025-1,3.7,2.0,3.7,2025-03-05,Harum molestiae reprehenderit occaecati.
969,27,2,2025-1,3.8,1.7,3.2,2025-02-27,Fugiat consequatur odit quas possimus mollitia similique.
970,27,3,2025-1,2.6,3.1,3.7,2025-01-15,
971,27,4,2025-1,1.8,1.1,1.4,2025-01-31,Consequatur voluptatibus quo at reprehenderit non magni perferendis.
972,27,5,2025-1,1.9,3.4,1.5,2025-03-09,Commodi pariatur nesciunt provident est similique.
973,27,6,2025-1,1.5,3.6,4.6,2025-02-22,
974,27,8,2025-1,1.7,2.2,3.6,2025-02-28,
975,28,1,2025-1,4.1,3.8,3.7,2025-02-01,Fugit totam beatae dignissimos cum harum.
976,28,2,2025-1,1.3,4.1,2.5,2025-03-05,
977,28,3,2025-1,2.1,2.8,3.0,2025-03-08,Nulla quam consectetur officiis.
978,28,4,2025-1,3.6,1.4,3.2,2025-01-26,
979,28,5,2025-1,4.7,3.9,1.4,2025-01-21,
980,28,6,2025-1,4.1,1.1,3.0,2025-01-31,Dolor beatae ut provident.
981,28,7,2025-1,3.7,2.1,3.8,2025-01-17,Iure dolorem doloremque impedit ratione voluptate in.
982,28,8,2025-1,3.8,4.1,2.9,2025-02-16,
983,29,1,2025-1,4.1,3.2,1.0,2025-03-07,Nemo quia dolorem maiores atque.
984,29,2,2025-1,1.5,3.1,5.0,2025-02-14,
985,29,3,2025-1,3.5,4.8,1.4,2025-01-18,
986,29,5,2025-1,4.0,2.2,1.8,2025-02-13,
987,29,7,2025-1,3.8,4.6,3.5,2025-02-03,
988,29,8,2025-1,2.8,1.8,1.1,2025-02-24,
989,30,2,2025-1,1.3,3.2,2.2,2025-02-08,
990,30,3,2025-1,4.9,1.1,2.4,2025-02-12,
991,30,4,2025-1,1.5,4.2,3.7,2025-02-09,
992,30,5,2025-1,3.1,4.0,1.9,2025-03-11,
993,30,6,2025-1,3.6,2.9,4.7,2025-02-15,
994,30,7,2025-1,1.1,3.5,4.6,2025-01-23,Dicta dolor ea ad est ut.
995,30,8,2025-1,1.7,3.4,4.3,2025-02-23,
996,31,1,2025-1,3.5,1.3,1.8,2025-03-07,
997,31,2,2025-1,3.7,2.3,4.9,2025-03-03,
998,31,3,2025-1,4.9,1.9,1.2,2025-03-09,
999,31,4,2025-1,1.6,2.7,3.8,2025-02-01,
1000,31,5,2025-1,3.3,1.5,4.2,2025-03-15,Ad nobis iusto nulla error non accusamus ea.
1001,31,6,2025-1,1.1,2.9,1.0,2025-01-25,
1002,31,7,2025-1,3.4,2.1,3.8,2025-02-25,Ullam reprehenderit provident quasi facere.
1003,31,8,2025-1,1.8,3.6,3.1,2025-01-23,
1004,32,1,2025-1,3.8,3.4,3.9,2025-02-23,Provident debitis qui magnam occaecati quo architecto quisquam.
1005,32,2,2025-1,4.1,2.4,1.0,2025-03-08,
1006,32,3,2025-1,4.9,3.5,4.5,2025-02-17,Est dolore excepturi alias quaerat sequi atque beatae.
1007,32,4,2025-1,4.1,3.6,2.1,2025-02-13,
1008,32,5,2025-1,4.4,4.6,3.0,2025-02-27,
1009,32,6,2025-1,3.6,2.1,2.7,2025-01-18,
1010,32,7,2025-1,2.8,1.4,1.2,2025-03-04,
1011,32,8,2025-1,2.9,1.5,4.6,2025-01-16,Doloribus repellendus tenetur consequuntur suscipit rerum.
1012,33,1,2025-1,2.7,4.0,4.6,2025-02-04,
1013,33,2,2025-1,1.4,4.0,4.5,2025-01-29,
1014,33,3,2025-1,3.3,1.2,2.7,2025-02-14,
1015,33,4,2025-1,2.5,1.5,3.9,2025-01-26,Cum doloremque voluptatibus quo ad.
1016,33,6,2025-1,1.1,3.3,2.1,2025-01-23,
1017,33,7,2025-1,1.7,2.4,4.5,2025-02-10,Doloribus molestias sunt illum quos.
1018,33,8,2025-1,4.8,4.6,3.3,2025-02-24,
1019,34,1,2025-1,4.4,3.0,5.0,2025-02-10,
1020,34,2,2025-1,1.1,2.7,4.5,2025-02-01,
1021,34,3,2025-1,4.6,3.4,1.6,2025-01-29,
1022,34,4,2025-1,1.2,2.9,4.1,2025-01-17,
1023,34,5,2025-1,4.2,3.8,1.4,2025-02-14,
1024,34,6,2025-1,1.0,3.9,4.8,2025-03-04,
1025,34,7,2025-1,5.0,1.1,3.7,2025-02-25,
1026,34,8,2025-1,4.0,1.1,2.8,2025-02-20,Beatae minima consequuntur in deserunt commodi eveniet.
1027,35,1,2025-1,1.7,4.5,3.5,2025-02-09,Quidem quo et natus.
1028,35,2,2025-1,1.3,4.6,2.3,2025-02-24,
1029,35,3,2025-1,3.8,3.5,3.3,2025-02-01,
1030,35,4,2025-1,4.5,3.9,1.2,2025-02-23,Facere hic cupiditate alias aspernatur.
1031,35,5,2025-1,1.2,2.5,2.9,2025-03-12,
1032,35,6,2025-1,3.2,1.3,3.8,2025-02-25,
1033,35,8,2025-1,3.6,3.9,4.0,2025-01-22,Autem a maiores commodi enim itaque deserunt.
1034,36,1,2025-1,4.0,1.9,2.4,2025-03-04,
1035,36,2,2025-1,1.2,2.5,2.8,2025-02-01,
1036,36,3,2025-1,3.8,3.7,3.1,2025-02-14,
1037,36,4,2025-1,3.7,3.8,4.9,2025-03-07,Quidem alias numquam odio nostrum.
1038,36,5,2025-1,2.8,1.3,4.6,2025-03-12,
1039,36,7,2025-1,1.4,1.6,1.6,2025-02-01,
1040,37,1,2025-1,4.9,3.2,1.5,2025-02-10,
1041,37,2,2025-1,1.1,1.8,1.1,2025-02-25,Maxime sequi unde quos rerum.
1042,37,3,2025-1,3.6,2.6,2.4,2025-02-17,Vel natus iste mollitia dolore dignissimos.
1043,37,4,2025-1,3.7,3.1,3.2,2025-02-21,
1044,37,5,2025-1,4.2,1.7,2.0,2025-03-13,
1045,37,7,2025-1,1.6,2.1,4.8,2025-01-18,Earum debitis rem.
1046,37,8,2025-1,2.1,4.9,4.4,2025-02-18,Voluptates esse explicabo neque impedit facere deleniti.
1047,38,1,2025-1,1.6,1.5,5.0,2025-01-24,
1048,38,2,2025-1,1.7,3.2,1.1,2025-02-07,
1049,38,3,2025-1,2.8,4.9,3.1,2025-02-07,
1050,38,4,2025-1,3.0,1.6,2.8,2025-03-15,
1051,38,5,2025-1,3.2,3.0,3.6,2025-03-03,
1052,38,6,2025-1,4.0,5.0,3.7,2025-03-16,Quod repellendus beatae vero.
1053,38,7,2025-1,2.8,3.8,3.9,2025-03-15,Accusantium nulla qui eius quis ea.
1054,38,8,2025-1,1.5,1.1,3.5,2025-02-19,
1055,39,1,2025-1,1.2,3.6,3.3,2025-02-04,
1056,39,2,2025-1,1.8,1.3,4.4,2025-02-01,Autem molestias dolor aliquid voluptatibus ut ipsam voluptates.
1057,39,5,2025-1,2.3,3.4,4.8,2025-02-15,In quaerat quod iusto fugiat doloribus aliquid facere.
1058,39,6,2025-1,3.9,2.7,2.5,2025-01-24,
1059,39,7,2025-1,4.9,4.5,1.4,2025-02-03,Voluptatibus quos sit adipisci accusantium alias mollitia accusamus.
1060,39,8,2025-1,4.2,2.2,4.2,2025-02-10,Quibusdam nisi nostrum porro earum saepe.
1061,40,1,2025-1,2.7,4.3,3.4,2025-03-13,
1062,40,2,2025-1,3.1,2.3,4.7,2025-03-11,
1063,40,3,2025-1,2.6,4.7,2.7,2025-01-15,
1064,40,4,2025-1,4.7,1.8,4.3,2025-03-04,
1065,40,5,2025-1,4.3,4.3,2.2,2025-03-08,
1066,40,6,2025-1,4.2,1.6,2.2,2025-01-16,Aut et ipsa harum.
1067,40,7,2025-1,3.6,4.6,2.7,2025-01-22,
1068,40,8,2025-1,1.1,4.1,3.0,2025-01-30,Placeat nostrum vel nihil eius consectetur.
1069,41,1,2025-1,3.3,3.3,4.5,2025-02-07,Cupiditate voluptatibus iure odit occaecati reprehenderit eveniet illo.
1070,41,2,2025-1,4.3,2.5,3.9,2025-02-28,
1071,41,3,2025-1,1.2,2.3,4.5,2025-02-21,
1072,41,4,2025-1,2.4,3.5,4.8,2025-02-01,
1073,41,5,2025-1,4.7,3.1,4.1,2025-02-24,
1074,41,6,2025-1,1.7,2.3,2.3,2025-03-04,Sequi sit consequuntur omnis molestias iste modi.
1075,41,7,2025-1,3.7,3.8,1.4,2025-02-01,
